제목,카테고리,경도,위도,추가정보
진접읍 봉현로14번길 30,업로드,127.183979,37.717114,단속일시:2026-03-03 10:28:22;단속동:진접읍;단속장소:진접읍 봉현로14번길 30;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7171141;_GPS_Y:127.183979
진접읍 장현로88번길 9,업로드,127.182403,37.717378,단속일시:2026-02-03 09:52:40;단속동:진접읍;단속장소:진접읍 장현로88번길 9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7173780;_GPS_Y:127.182403
진접읍 장현로88번길 8,업로드,127.182318,37.717385,단속일시:2026-01-23 15:06:12;단속동:진접읍;단속장소:진접읍 장현로88번길 8;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7173848;_GPS_Y:127.182318
진접읍 장현로88번길 9,업로드,127.182372,37.717388,단속일시:2026-02-04 09:46:26;단속동:진접읍;단속장소:진접읍 장현로88번길 9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7173883;_GPS_Y:127.182372
진접읍 장현로88번길 8,업로드,127.182314,37.717401,단속일시:2026-01-29 15:00:48;단속동:진접읍;단속장소:진접읍 장현로88번길 8;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7174006;_GPS_Y:127.182314
진접읍 장현로88번길 9,업로드,127.182362,37.717448,단속일시:2026-01-26 15:25:03;단속동:진접읍;단속장소:진접읍 장현로88번길 9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7174478;_GPS_Y:127.182362
진접읍 장현로88번길 7,업로드,127.182453,37.717504,단속일시:2026-02-24 14:30:09;단속동:진접읍;단속장소:진접읍 장현로88번길 7;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7175036;_GPS_Y:127.182453
진접읍 장현로88번길 8,업로드,127.182246,37.717524,단속일시:2026-01-23 15:06:05;단속동:진접읍;단속장소:진접읍 장현로88번길 8;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7175236;_GPS_Y:127.182246
진접읍 장현로88번길 7,업로드,127.182326,37.717526,단속일시:2026-02-26 09:50:01;단속동:진접읍;단속장소:진접읍 장현로88번길 7;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7175261;_GPS_Y:127.182326
진접읍 장현로88번길 11,업로드,127.182435,37.717173,단속일시:2026-01-21 14:30:05;단속동:진접읍;단속장소:진접읍 장현로88번길 11;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7171731;_GPS_Y:127.182435
진접읍 장현로88번길 9,업로드,127.182361,37.717339,단속일시:2026-01-21 14:30:09;단속동:진접읍;단속장소:진접읍 장현로88번길 9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7173388;_GPS_Y:127.182361
진접읍 장현로88번길 8,업로드,127.182295,37.717317,단속일시:2026-01-28 15:28:42;단속동:진접읍;단속장소:진접읍 장현로88번길 8;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7173165;_GPS_Y:127.182295
진접읍 장현로88번길 9,업로드,127.182416,37.717296,단속일시:2026-01-15 14:52:51;단속동:진접읍;단속장소:진접읍 장현로88번길 9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7172956;_GPS_Y:127.182416
진접읍 장현로88번길 8,업로드,127.182324,37.717276,단속일시:2026-01-28 15:28:45;단속동:진접읍;단속장소:진접읍 장현로88번길 8;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7172765;_GPS_Y:127.182324
진접읍 장현로88번길 9,업로드,127.182432,37.717336,단속일시:2026-02-02 19:12:09;단속동:진접읍;단속장소:진접읍 장현로88번길 9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7173360;_GPS_Y:127.182432
진접읍 장현로88번길 8,업로드,127.182243,37.717368,단속일시:2026-01-28 15:28:40;단속동:진접읍;단속장소:진접읍 장현로88번길 8;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7173685;_GPS_Y:127.182243
진접읍 장현로88번길 9,업로드,127.182498,37.717377,단속일시:2026-02-24 14:30:13;단속동:진접읍;단속장소:진접읍 장현로88번길 9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7173768;_GPS_Y:127.182498
진접읍 장현로88번길 11,업로드,127.182497,37.717101,단속일시:2026-02-27 09:49:50;단속동:진접읍;단속장소:진접읍 장현로88번길 11;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7171013;_GPS_Y:127.182497
진접읍 장현로88번길 11,업로드,127.182417,37.71711,단속일시:2026-01-28 15:28:51;단속동:진접읍;단속장소:진접읍 장현로88번길 11;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7171103;_GPS_Y:127.182417
진접읍 장현로88번길 11,업로드,127.182495,37.717108,단속일시:2026-03-13 09:47:04;단속동:진접읍;단속장소:진접읍 장현로88번길 11;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7171081;_GPS_Y:127.182495
진접읍 장현로88번길 11,업로드,127.182504,37.717092,단속일시:2026-03-03 10:34:36;단속동:진접읍;단속장소:진접읍 장현로88번길 11;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7170918;_GPS_Y:127.182504
진접읍 장현로88번길 11,업로드,127.182511,37.71712,단속일시:2026-02-06 18:42:52;단속동:진접읍;단속장소:진접읍 장현로88번길 11;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7171200;_GPS_Y:127.182511
진접읍 장현로88번길 11,업로드,127.18246,37.717128,단속일시:2026-02-09 14:25:49;단속동:진접읍;단속장소:진접읍 장현로88번길 11;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7171281;_GPS_Y:127.182460
진접읍 장현로88번길 11,업로드,127.182488,37.717125,단속일시:2026-02-27 09:49:47;단속동:진접읍;단속장소:진접읍 장현로88번길 11;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7171250;_GPS_Y:127.182488
진접읍 장현로88번길 11,업로드,127.182504,37.717164,단속일시:2026-02-06 18:42:57;단속동:진접읍;단속장소:진접읍 장현로88번길 11;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7171645;_GPS_Y:127.182504
진접읍 봉현로14번길 28,업로드,127.183534,37.71689,단속일시:2026-02-24 11:23:56;단속동:진접읍;단속장소:진접읍 봉현로14번길 28;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7168898;_GPS_Y:127.183534
진접읍 봉현로14번길 28,업로드,127.183616,37.716962,단속일시:2026-03-31 10:37:58;단속동:진접읍;단속장소:진접읍 봉현로14번길 28;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7169615;_GPS_Y:127.183616
진접읍 봉현로14번길 30,업로드,127.183807,37.717009,단속일시:2026-03-13 09:51:54;단속동:진접읍;단속장소:진접읍 봉현로14번길 30;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7170086;_GPS_Y:127.183807
진접읍 봉현로14번길 30,업로드,127.183865,37.717042,단속일시:2026-03-03 10:28:19;단속동:진접읍;단속장소:진접읍 봉현로14번길 30;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7170420;_GPS_Y:127.183865
진접읍 봉현로14번길 30,업로드,127.183921,37.717058,단속일시:2026-02-11 10:24:58;단속동:진접읍;단속장소:진접읍 봉현로14번길 30;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7170575;_GPS_Y:127.183921
진접읍 봉현로14번길 30,업로드,127.183809,37.717055,단속일시:2026-03-05 10:35:56;단속동:진접읍;단속장소:진접읍 봉현로14번길 30;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7170546;_GPS_Y:127.183809
진접읍 봉현로 6,업로드,127.18347,37.715067,단속일시:2026-02-11 15:18:15;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7150670;_GPS_Y:127.183470
진접읍 봉현로 6,업로드,127.183388,37.715081,단속일시:2026-03-30 14:31:13;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7150810;_GPS_Y:127.183388
진접읍 봉현로 6,업로드,127.183581,37.715105,단속일시:2026-03-20 10:10:07;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7151050;_GPS_Y:127.183581
진접읍 봉현로 6,업로드,127.183538,37.715129,단속일시:2026-02-02 10:09:01;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7151291;_GPS_Y:127.183538
진접읍 봉현로 6,업로드,127.183283,37.716553,단속일시:2026-03-20 10:14:28;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7165535;_GPS_Y:127.183283
진접읍 봉현로 6,업로드,127.183306,37.716598,단속일시:2026-03-19 10:17:20;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7165983;_GPS_Y:127.183306
진접읍 봉현로 6,업로드,127.183399,37.716668,단속일시:2026-01-09 11:14:35;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7166675;_GPS_Y:127.183399
진접읍 봉현로14번길 30,업로드,127.183895,37.716854,단속일시:2026-01-02 14:09:10;단속동:진접읍;단속장소:진접읍 봉현로14번길 30;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7168540;_GPS_Y:127.183895
진접읍 양진로926번길 66,업로드,127.184291,37.706221,단속일시:2026-03-11 20:15:57;단속동:진접읍;단속장소:진접읍 양진로926번길 66;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7062210;_GPS_Y:127.184291
진접읍 봉현로 6,업로드,127.183446,37.714975,단속일시:2026-02-09 14:15:08;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7149751;_GPS_Y:127.183446
진접읍 봉현로 6,업로드,127.183448,37.715041,단속일시:2026-03-18 10:09:13;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7150415;_GPS_Y:127.183448
진접읍 봉현로 6,업로드,127.18348,37.715052,단속일시:2026-02-23 10:55:56;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7150515;_GPS_Y:127.183480
진접읍 봉현로 6,업로드,127.18347,37.715045,단속일시:2026-03-24 10:12:15;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7150453;_GPS_Y:127.183470
진접읍 봉현로 6,업로드,127.183325,37.715045,단속일시:2026-03-30 14:31:23;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7150451;_GPS_Y:127.183325
진접읍 봉현로 6,업로드,127.18346,37.715056,단속일시:2026-03-19 10:12:57;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7150563;_GPS_Y:127.183460
진접읍 장현리 268-9,업로드,127.183475,37.71506,단속일시:2026-03-11 10:19:19;단속동:진접읍;단속장소:진접읍 장현리 268-9;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7150600;_GPS_Y:127.183475
진접읍 장현로88번길 13,업로드,127.182552,37.716934,단속일시:2026-02-02 19:11:51;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7169343;_GPS_Y:127.182552
진접읍 장현로88번길 13,업로드,127.182551,37.716948,단속일시:2026-02-27 14:03:30;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7169480;_GPS_Y:127.182551
진접읍 장현로88번길 13,업로드,127.182535,37.716969,단속일시:2026-02-05 09:51:21;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7169685;_GPS_Y:127.182535
진접읍 장현로88번길 13,업로드,127.182519,37.716942,단속일시:2026-02-06 18:42:28;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7169423;_GPS_Y:127.182519
진접읍 장현로88번길 13,업로드,127.182538,37.716995,단속일시:2026-03-05 10:43:51;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7169948;_GPS_Y:127.182538
진접읍 장현로88번길 13,업로드,127.182616,37.717026,단속일시:2026-02-23 15:06:22;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7170258;_GPS_Y:127.182616
진접읍 장현로88번길 13,업로드,127.182521,37.717064,단속일시:2026-03-06 10:35:52;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7170645;_GPS_Y:127.182521
진접읍 장현로88번길 13,업로드,127.182537,37.717059,단속일시:2026-02-27 14:03:39;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7170586;_GPS_Y:127.182537
진접읍 봉현로14번길 19,업로드,127.183159,37.716564,단속일시:2026-03-25 10:34:16;단속동:진접읍;단속장소:진접읍 봉현로14번길 19;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7165638;_GPS_Y:127.183159
진접읍 장현로88번길 15,업로드,127.182483,37.71674,단속일시:2026-03-24 10:10:36;단속동:진접읍;단속장소:진접읍 장현로88번길 15;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7167398;_GPS_Y:127.182483
진접읍 장현로88번길 15,업로드,127.182492,37.716759,단속일시:2026-03-18 10:17:52;단속동:진접읍;단속장소:진접읍 장현로88번길 15;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7167588;_GPS_Y:127.182492
진접읍 장현로88번길 13,업로드,127.182537,37.716929,단속일시:2026-03-31 10:38:37;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7169286;_GPS_Y:127.182537
진접읍 장현로88번길 13,업로드,127.182514,37.716931,단속일시:2026-02-06 18:42:33;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7169313;_GPS_Y:127.182514
진접읍 장현로88번길 13,업로드,127.182536,37.716875,단속일시:2026-02-02 19:11:48;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7168751;_GPS_Y:127.182536
진접읍 장현로88번길 15,업로드,127.182497,37.716783,단속일시:2026-02-02 19:11:44;단속동:진접읍;단속장소:진접읍 장현로88번길 15;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7167826;_GPS_Y:127.182497
진접읍 장현로88번길 15,업로드,127.182491,37.71681,단속일시:2026-02-06 18:42:20;단속동:진접읍;단속장소:진접읍 장현로88번길 15;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7168100;_GPS_Y:127.182491
진접읍 장현로88번길 21,업로드,127.182684,37.716311,단속일시:2026-02-03 09:52:06;단속동:진접읍;단속장소:진접읍 장현로88번길 21;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7163115;_GPS_Y:127.182684
진접읍 장현로88번길 21,업로드,127.182603,37.716219,단속일시:2026-03-05 10:35:34;단속동:진접읍;단속장소:진접읍 장현로88번길 21;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7162191;_GPS_Y:127.182603
진접읍 봉현로 6,업로드,127.182888,37.716292,단속일시:2026-03-20 10:14:21;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7162921;_GPS_Y:127.182888
진접읍 장현로88번길 21,업로드,127.182746,37.71629,단속일시:2026-02-03 09:45:40;단속동:진접읍;단속장소:진접읍 장현로88번길 21;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7162905;_GPS_Y:127.182746
진접읍 봉현로 6,업로드,127.1831,37.716387,단속일시:2026-03-24 10:00:46;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7163871;_GPS_Y:127.183100
진접읍 봉현로 6,업로드,127.183268,37.716555,단속일시:2026-01-15 14:46:04;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7165553;_GPS_Y:127.183268
진접읍 봉현로14번길 19,업로드,127.182985,37.716436,단속일시:2026-03-05 10:48:57;단속동:진접읍;단속장소:진접읍 봉현로14번길 19;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7164365;_GPS_Y:127.182985
진접읍 봉현로 6,업로드,127.183268,37.716561,단속일시:2026-01-16 15:05:30;단속동:진접읍;단속장소:진접읍 봉현로 6;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7165610;_GPS_Y:127.183268
진접읍 장현로88번길 16,업로드,127.182358,37.716751,단속일시:2026-01-29 15:01:17;단속동:진접읍;단속장소:진접읍 장현로88번길 16;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7167506;_GPS_Y:127.182358
진접읍 장현로88번길 16,업로드,127.182331,37.716818,단속일시:2026-02-27 09:50:06;단속동:진접읍;단속장소:진접읍 장현로88번길 16;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7168180;_GPS_Y:127.182331
진접읍 장현로88번길 13,업로드,127.182456,37.716919,단속일시:2026-01-21 14:29:54;단속동:진접읍;단속장소:진접읍 장현로88번길 13;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7169193;_GPS_Y:127.182456
진접읍 장현로 70,업로드,127.182283,37.716944,단속일시:2026-01-02 14:13:57;단속동:진접읍;단속장소:진접읍 장현로 70;단속구분:주행형CCTV;위반법규:32조;GPS_X:37.7169445;_GPS_Y:127.182283
